Canada,1.1413074074919516,0.08647250095515878,0.11679340366858376,0.6475434068699911,0.10157812734953198,0.05790074345305244,0.13101922519563322
Ivory Coast,1.3554160316698791,0.14654541065476243,0.0881035025882349,0.6366607272698217,0.14847083768753608,0.1368972673135966,0.19873828615592695
Chile,1.1522801838160843,0.0826718310280957,0.045968631381873896,0.6853850886514905,0.08674330063521865,0.08307929656728497,0.16843203555212052
Cameroon,1.2752108462441094,0.11573439234203121,0.07932264279229997,0.6207761699679591,0.13259858399430866,0.14421505366958562,0.18256400347792479
Colombia,1.181567823855046,0.09692434325458223,0.06222189786022857,0.6525452845716843,0.09997586497527736,0.09650269384441817,0.17339773934885513
Costa Rica,1.0999422331530389,0.08443785387386091,0.04754741373853424,0.6430768739063385,0.09311444171644247,0.07198205413001586,0.15978359578784654
Cape Verde,1.1102024338089211,0.08411614005123821,0.07339192514751297,0.6474101030828672,0.10318460356616775,0.07072148789639361,0.1313781740647412
Czech Republic,1.1496628331436352,0.09622737226509215,0.0953420707517908,0.6135290404544838,0.09933647636220728,0.09176637200583934,0.1534615013042218
Germany,1.1630551254239783,0.09211179487272561,0.11647913661456931,0.6239323068564079,0.09808549864098326,0.08214207001595136,0.15030431842334072
Denmark,1.1925050614019341,0.08452225270461948,0.15357084078352284,0.61348908935463,0.11744279935960046,0.08035381120613087,0.14312626799343056
Dominican Republic,1.1159264978641825,0.09154913600100187,0.05715341072842183,0.6362052847314887,0.09743600111703461,0.09021487473459792,0.14336779055163748
Ecuador,1.1995185426680361,0.1019837355285499,0.06136175935931221,0.6689012648518214,0.1134611520873005,0.09733299582994188,0.15647763501111
Estonia,1.1548125432318006,0.09279696817619568,0.11041646342326183,0.6068891676587856,0.11120307411979813,0.08775670078796854,0.14575016906579072
Egypt,1.2349747186768747,0.14096601268160494,0.08716293555216792,0.5983476225100477,0.11303152337496093,0.11377210228971316,0.18169452226837984
Spain,1.0965805490629408,0.08697889393971016,0.08025948628507296,0.6195936174122872,0.08986948132441891,0.0796588015283666,0.1402202685730847
Finland,1.1600114521890126,0.08783921750486197,0.14252010899555928,0.6171885612010899,0.10474853452382601,0.06978246306192674,0.13793256690174857
Fiji,1.2227174107233427,0.1001360363949538,0.07492811699670911,0.6668877294191909,0.12753654687186067,0.07809421145314845,0.17513476958747942
France,1.1438218220764977,0.09157363888735111,0.10401420308354063,0.6290220769777791,0.09474703082333283,0.0852570662954129,0.13920780600908123
Gabon,1.2240059935362184,0.09208366192913943,0.09608454528461643,0.6188984682748315,0.1291173278104983,0.11315674050280726,0.17466524973432515
United Kingdom,1.103596957194217,0.0820801316984765,0.09440969551097063,0.6507634655182059,0.08718556548615643,0.06439913849349829,0.12475896048690945
Ghana,1.3100887482059573,0.12340288825504052,0.07334188755346074,0.6714261743625802,0.13940693547103097,0.11995845216871384,0.18255241039513087
Greece,1.1880789624452643,0.11035737005983237,0.13206514413463735,0.6024545955750161,0.10472199863276975,0.09186020376767251,0.1466196502753357
Guatemala,1.1516854361623086,0.0903430494840327,0.062037954821504454,0.657099709955015,0.10555598378025244,0.07804184023724156,0.15860689788426235
Guinea-Bissau,1.1220608552546638,0.08516309353778909,0.06614404666093399,0.5789473684210529,0.11716790678595342,0.10266940451745381,0.17196903533148072
Honduras,1.1052783092343716,0.09073055809407471,0.06067066972394391,0.6241720134555304,0.09554184394116104,0.08022833850135397,0.15393488551830736
Croatia,1.2379346324215603,0.10229138287937953,0.16862289219522983,0.5946002093437632,0.11924976717914627,0.09824621890731818,0.15492416191672298
Haiti,1.1832628627491624,0.08830567985980717,0.07389446137829185,0.636916414308886,0.12587742187391404,0.10295635513794354,0.15531253019031976
Hungary,1.1721900371502385,0.0940620431232649,0.10790753995175774,0.6133532556151272,0.11524158401579007,0.08999775240198396,0.1516278620423147
Indonesia,1.1654761976874233,0.09634444161098306,0.07124404326161536,0.6546467124239931,0.11052830431865304,0.07664854768071884,0.1560641483914597
Israel,1.116668733149122,0.08841911914846115,0.08072343977950662,0.6338801307199986,0.0952954392384957,0.07853609358736277,0.13981451067529704
India,1.185156477004916,0.10061792649315594,0.06738868653499716,0.6721932354797727,0.09175479320327372,0.09360372883057252,0.15959810646314362
Iraq,1.3530619347129134,0.16540446551490998,0.09094977908217633,0.6009444440005433,0.16390209014368548,0.13495844125804385,0.19690271471355422
Italy,1.1202916245428634,0.0867039171040129,0.09394574201653695,0.6263293728476345,0.09595251844560326,0.07649252509999625,0.1408675490290793
Jamaica,1.1228898744680946,0.08461754170708882,0.06269255373259147,0.6393853922798494,0.10181063229973927,0.09004794148389472,0.14433581296493087
Jordan,1.1507511215576411,0.10795699471191408,0.0715888433706407,0.6231492652992737,0.115896135995178,0.07306221045809536,0.15909767172253886
Japan,1.1215935456258976,0.08697072631092706,0.06466081871780527,0.6293736466564924,0.10523755308757723,0.07832442658973914,0.15702637426335617
Kenya,1.3241675207168682,0.11091276881708227,0.08231115864007259,0.6597764336452182,0.1402257572521958,0.13419905862739404,0.1967423437349048
Kyrgyzstan,1.0408925470530555,0.07776217861515128,0.06455060183630257,0.5825589478478342,0.09515517810005543,0.08764759408816254,0.1332180465655492
Cambodia,1.1286229890686774,0.07497066459995402,0.0646310303714532,0.6673271915175825,0.10274191571442827,0.060113427325118284,0.158838759540141
South Korea,1.1774009349412409,0.09870488632929515,0.0906139154770566,0.6062339696211837,0.11498507040224616,0.09432710625028637,0.1725359868611728
Kuwait,1.094512307805228,0.07328268798478275,0.049274393118296185,0.6634918859316197,0.08759371276287903,0.08530398217632947,0.1355656458313206
Kazakhstan,1.1302773128271562,0.08805066833891298,0.07290995653135555,0.580865021214034,0.09989625730210856,0.1442968836944401,0.14425852574630468
Laos,1.1190852748268885,0.08502229308900625,0.06015682074937049,0.6456017834170974,0.10180557784429999,0.06823969432666978,0.15825910540044436
Lebanon,1.096063049043339,0.10966221409896076,0.07512769891726803,0.5823352216886531,0.10456278328643216,0.08784725934880754,0.13652787170321704
Liechtenstein,1.0859961959584763,0.0853342756461222,0.07007708479327257,0.5789473684210528,0.11431519674170042,0.0856085817460879,0.15171368861024032
Sri Lanka,1.185576177883796,0.08825667408710862,0.06834638187021659,0.7096673671426175,0.09705818057294774,0.08410053527746919,0.13814703893343633
Lithuania,1.1774192959781167,0.11036644520292471,0.12923823006582474,0.5997858621047839,0.09191527216347115,0.08928419458525268,0.15682929185585934
Luxembourg,1.1484039022925625,0.08673749513345448,0.10236988636490572,0.6407597101148195,0.09386250112145726,0.08657943949706172,0.13809487006086366
Latvia,1.1380942298447068,0.09026409573912952,0.11501652880868209,0.6057865173028214,0.1031576446743098,0.08151797969306097,0.1423514636267027
Libya,1.496468797584888,0.18438694232111302,0.1545099184022722,0.5839652265626873,0.2136063413197941,0.13430816532720005,0.22569220365182102
Morocco,1.2070221964523742,0.12618532712714545,0.06913800717452318,0.6492053726239083,0.10862277461804108,0.09191148391658133,0.16195923099217463
Moldova,1.0568154531926441,0.08600876114314128,0.06968313391276627,0.5637739406965875,0.10834225234116053,0.08620956778471935,0.14279779731426911
Mali,1.3313459121470548,0.11856129941528848,0.13406096334022682,0.6043802385879683,0.1485264366973682,0.1254672494419192,0.2003497246642836
Myanmar,1.1295190103852244,0.07120085015940485,0.06011139352118356,0.7176096457935486,0.07645874743012526,0.06785782087734875,0.13628055260361313
Mongolia,1.4428345660047757,0.1722761638644137,0.11194386088246484,0.602989940313057,0.166599905734406,0.15773882911054032,0.23128586609989368
Malta,1.167179121694276,0.09198837292667007,0.08706165517457083,0.624771279953337,0.11429008277934392,0.09652015091638713,0.15254757994396673
Mauritius,1.1030487412168273,0.08538348378408053,0.05832334803139985,0.6099174610277021,0.11151771397089387,0.07301638564417681,0.16489034875857403
Mexico,1.1470640030636843,0.09740895589571204,0.055893363677728784,0.6397769130584166,0.10266483526897911,0.0851446863946127,0.1661752487682349
Malaysia,1.1351253436462108,0.08803614810996527,0.060802483156551866,0.6914097145094403,0.08796016078222747,0.06388524593741199,0.14303159115061345
Mozambique,1.2084772959132821,0.10308636541426663,0.06891831812017657,0.6185309181561768,0.12808495528702352,0.09872737945346267,0.1911293594821756
Niger,1.3193972113772021,0.0993011232304605,0.08946036176457224,0.5963260968574464,0.18365363838656723,0.1595652752652929,0.19109071587286247
Nigeria,1.315928609227106,0.10390675834981222,0.07898082151790983,0.6863598954879228,0.13511949364465406,0.12338658467661862,0.18817505555018837
Nicaragua,1.206705465832153,0.10906506968348618,0.07187183266098549,0.6050993583853363,0.12695654811020224,0.10798180973100831,0.18573084726113417
Netherlands,1.1451651185967033,0.08752794009679545,0.1199368189173872,0.6295334510559075,0.10038527586585977,0.0676734305546766,0.1401082021060767
Norway,1.1483303409205343,0.08967330392381957,0.11730278439120437,0.614631690810448,0.11176790951513868,0.07634195785426397,0.13861269442565932
Nepal,1.2614802633185538,0.11767102787793202,0.09468970596668021,0.637731416745903,0.11771700356718189,0.12060763703255957,0.17306347212829673
New Zealand,1.1228242304805138,0.08791272616390974,0.05853782412513485,0.6359096465925707,0.11162006669353947,0.06345318340618021,0.16539078349917877
Oman,1.0568554307329747,0.08249668076641394,0.053820839480282684,0.6118031529408005,0.09700258156311557,0.06803784693202868,0.14369432905033327
Panama,1.111268193248403,0.07841558891779822,0.0421132746552557,0.6895240225963422,0.0844131966777064,0.07107319532063182,0.1457289150806685
Peru,1.146064493065799,0.08064988914712709,0.05592017318944565,0.6999832205380615,0.08975828330475456,0.07076442336018081,0.14898850352622933
Philippines,1.183344963324102,0.09495775974647677,0.06812147985525839,0.7234105454923173,0.08963192191877233,0.06552293750150018,0.1417003188097768
Pakistan,1.2720788540784747,0.11843152486906834,0.08806924598993,0.6060102434620024,0.1384794428979214,0.12726750998871833,0.1938208868708337
Poland,1.1759643975007703,0.09719659754735177,0.114625556762811,0.6071848057977036,0.10899806793440828,0.08735846133367661,0.16060090812481886
Puerto Rico,1.08937820257727,0.07666408630098069,0.05576750791439122,0.6378272993855519,0.09869329690755776,0.07172347125147562,0.1487025408173123
Portugal,1.1592732940717532,0.09805782862681282,0.08712495541056901,0.6470959545516287,0.10312226348623478,0.07869211616808537,0.14518017582842233
Paraguay,1.1440656119497659,0.08927762768499448,0.05756821345137458,0.6405839252754628,0.10196100234905812,0.07384014122771218,0.18083470196116314
Qatar,1.1679247765302807,0.10160711709021868,0.06367556916221016,0.6208400917277253,0.11101353204082477,0.09536580203243956,0.17542266447686214
Romania,1.0845462687530898,0.09025865065327414,0.07462650998989427,0.5920113780732383,0.10084902215241454,0.08074332212443833,0.1460573857598299
Serbia,1.1456053010781875,0.10339720324508962,0.08794439508459302,0.5804830155746509,0.11650140139289956,0.10171719162510996,0.15556209415584413
Russia,1.1117712787969511,0.08665400381700515,0.08712495541056901,0.5882479844670124,0.10558631051288818,0.09735481716990309,0.14680320741957295
Rwanda,1.3199035317291539,0.08508128151910631,0.11415862443374211,0.707853587209256,0.142293029526865,0.09636958367065483,0.17414742536952946
Saudi Arabia,1.1668856224263606,0.09989191504577044,0.06812222456391717,0.6420541257500819,0.11366206669101224,0.07558693949160639,0.16756835088397254
Sweden,1.1664453344550123,0.08660499804430662,0.13750077263523347,0.619146165093925,0.10994830555699463,0.07288763973840573,0.14035745338614625
Singapore,1.1624588102125473,0.08493698674393844,0.058318135070788236,0.7006623892355756,0.09494920904090438,0.07421328614104872,0.1493788039802917
Slovenia,1.142683508941884,0.07840832880332438,0.10980654703170295,0.6143760037713838,0.10033978576690616,0.09077786530559691,0.14897497826296974
Slovakia,1.1544520414028792,0.09328158081732549,0.10769455327534035,0.6182432702372296,0.1010575184392852,0.08486973751110158,0.14930538112259684
Senegal,1.1887598412961924,0.10651495447454463,0.0734714668600923,0.625298634471407,0.11374167436418105,0.10117355166311337,0.16855955946285378
El Salvador,1.1656341951522138,0.09743708883929822,0.0589213490844179,0.6330811087229232,0.11237823500943282,0.10376810898450026,0.16004830451164134
Togo,1.3575399001612096,0.1198427096199239,0.13320752721723966,0.6509792014574161,0.1398567820051277,0.11037670179175019,0.20327697806975167
Thailand,1.1073231902689997,0.09577996771064083,0.05467353089461102,0.6225340183615254,0.10829549862834711,0.06649616926376976,0.15954400541010527
Tajikistan,1.1129648193698027,0.08492065148637228,0.06425718662473456,0.6120748204198062,0.10973980927012394,0.07959770177647525,0.16237464979229055
Turkey,1.1804992090466548,0.11109790173616559,0.08876033562529831,0.6146396810304188,0.10171838848797225,0.10235845042300663,0.1619244517437928
Trinidad and Tobago,1.1149115965709926,0.10493497206217195,0.0635013073360505,0.6243398080749163,0.10566465457219716,0.07347790698435623,0.1429929475413003
Taiwan,1.111002000745913,0.08670845467555904,0.059068056690201896,0.6131135490160043,0.09946662858976897,0.08002430897271673,0.17262100280166165
Tanzania,1.2907878693502675,0.11160066466348005,0.0957449581362027,0.6322661062859061,0.14465851467245228,0.12340295068158952,0.18311467491063665
Ukraine,1.0899386473335413,0.09012163316176976,0.08080077274190794,0.5796586059743954,0.10531542243789566,0.09232476830012759,0.14171744471744468
Uganda,1.2479038273612086,0.08900446587791569,0.08279894281158792,0.7022524430097561,0.10668944541251302,0.0811513811817128,0.1860071490677229
United States of America,1.113299372903531,0.08323630492843791,0.08450507034890342,0.63082786669117,0.10388169541598795,0.07616193179958405,0.13468650371944735
Uruguay,1.1026286693797946,0.08102923012838599,0.04111834388709617,0.6290060965378378,0.09035344543273084,0.08390196108382227,0.17721959230992174
Venezuela,1.2177435335834463,0.10936908697707888,0.07077711093254649,0.6633240913122338,0.11523652956035078,0.07842807795455484,0.18060863684668146
Vietnam,1.0889293822020165,0.08685274945072692,0.06053736687401833,0.6005768938818885,0.09528912116919659,0.07639105586917666,0.16928219495700894
Yemen,1.4347191498770453,0.1534860800917678,0.12742486448164178,0.6024466053550454,0.1895382881317595,0.13513410304473153,0.22668920877209925
South Africa,1.2084973440688314,0.09718207731840407,0.06880139886074467,0.686711465166636,0.11147980555509922,0.08415836182836639,0.16016423533958069
Zambia,1.3644189452636335,0.12260064560567954,0.11521834485521741,0.6525692552315966,0.15963865698064517,0.11204057896379181,0.2023514636267027
Zimbabwe,1.4084535295864433,0.12834611869742651,0.11697436787267267,0.6465925706934711,0.15897399609037868,0.138665886917452,0.218900589315042
